UniqueID,Year,Admin,Longitude,Latitude,Area
17632,2006,2,85.36202552,25.76301903,209.096799
17633,2006,2,77.10897949,28.64651881,209.096799
17709,2006,2,77.00468823,8.606249101,209.096799
17853,2006,2,76.12541626,25.12863725,209.096799
17883,2006,2,78.55491394,10.8766853,209.096799
17893,2006,2,81.41129566,27.74407868,209.096799
17894,2006,2,84.09685801,25.87745517,209.096799
17896,2006,2,81.37166065,26.9167423,209.096799
17897,2006,2,79.41114728,28.45553054,209.096799
17898,2006,2,82.60642129,26.78989963,209.096799
17904,2006,2,83.82737346,26.4254656,209.096799
17905,2006,2,78.76158795,27.63462846,209.096799
17909,2006,2,80.79821486,25.87788101,209.096799
17913,2006,2,82.0125258,27.08773611,209.096799
17914,2006,2,83.35993146,26.62570474,209.096799
17915,2006,2,79.87068906,25.73655825,209.096799
17916,2006,2,80.15249206,27.33438761,209.096799
17917,2006,2,79.3796838,26.09631766,209.096799
17921,2006,2,80.65623828,28.12667877,209.096799
17923,2006,2,80.89700403,26.84669702,209.096799
17934,2006,2,81.2221601,26.23334293,209.096799
17937,2006,2,79.8342465,27.981722,209.096799
17938,2006,2,80.84695754,27.52317916,209.096799
17939,2006,2,82.01081438,26.27895729,209.096799
17941,2006,2,80.54996012,26.61433979,209.096799
70135,2006,2,76.9585491,30.71009499,209.096799
70242,2006,2,80.23495204,13.04808626,209.096799
70257,2006,2,82.65982599,26.42372262,209.096799
70261,2006,2,82.36956424,27.4881199,209.096799
70264,2006,2,78.45673913,27.20600996,209.096799
70269,2006,2,79.95379678,26.42802214,209.096799
70271,2006,2,83.92526583,26.86466225,209.096799
70277,2006,2,81.81612382,27.67968475,209.096799
70279,2006,2,83.04554873,24.40357387,209.096799
1489,2007,1,77.209021,28.613939,209.096799
17553,2007,2,78.46413088,17.38562032,209.096799
17633,2007,2,77.10897949,28.64651881,209.096799
17709,2007,2,77.00468823,8.606249101,209.096799
17853,2007,2,76.12541626,25.12863725,209.096799
17883,2007,2,78.55491394,10.8766853,209.096799
70184,2007,2,72.84191577,18.99191764,209.096799
70242,2007,2,80.23495204,13.04808626,209.096799
1489,2008,1,77.209021,28.613939,209.096799
17633,2008,2,77.10897949,28.64651881,209.096799
17699,2008,2,76.47423385,10.05531491,209.096799
17709,2008,2,77.00468823,8.606249101,209.096799
17823,2008,2,76.76827789,30.73383897,209.096799
17883,2008,2,78.55491394,10.8766853,209.096799
17923,2008,2,80.89700403,26.84669702,209.096799
17955,2008,2,88.2258761,24.16692834,209.096799
70242,2008,2,80.23495204,13.04808626,209.096799
70296,2008,2,87.26240712,22.41042294,209.096799
1489,2009,1,77.209021,28.613939,209.096799
1490,2009,1,74.057396,15.359682,209.096799
17698,2009,2,75.53609385,11.99236236,209.096799
17699,2009,2,76.47423385,10.05531491,209.096799
17701,2009,2,75.15247924,12.4593597,209.096799
17703,2009,2,75.83150229,11.48078202,209.096799
17704,2009,2,76.15157669,11.12925378,209.096799
17709,2009,2,77.00468823,8.606249101,209.096799
17710,2009,2,76.09162557,11.70489443,209.096799
17729,2009,2,75.78143707,22.71627384,209.096799
17923,2009,2,80.89700403,26.84669702,209.096799
70228,2009,2,79.74830005,11.90931613,209.096799
1489,2010,1,77.209021,28.613939,209.096799
17633,2010,2,77.10897949,28.64651881,209.096799
17707,2010,2,76.86771097,8.95411401,209.096799
17709,2010,2,77.00468823,8.606249101,209.096799
17830,2010,2,75.82411698,30.81069306,209.096799
17923,2010,2,80.89700403,26.84669702,209.096799
17926,2010,2,77.78360267,29.04163992,209.096799
70159,2010,2,77.42237624,12.88739288,209.096799
1489,2011,1,77.108979,28.646519,209.096799
17633,2011,2,77.10897949,28.64651881,209.096799
17650,2011,2,71.55241201,22.79468114,209.096799
17709,2011,2,77.00468823,8.606249101,209.096799
70074,2011,1,76.779418,30.733315,209.096799
70159,2011,2,77.42237624,12.88739288,209.096799
70162,2011,2,75.93132825,14.35150194,209.096799
70183,2011,2,72.8779321,19.14730218,209.096799
70292,2011,2,88.35233764,22.55172959,209.096799
1489,2012,1,77.2119,28.6713,209.096799
17633,2012,2,77.10897949,28.64651881,209.096799
17686,2012,2,75.14,15.37,209.096799
17692,2012,2,76.4360825,12.20217575,209.096799
17826,2012,2,75.27,31.92,209.096799
17868,2012,2,78.24,12.13,209.096799
17950,2012,2,88.07587622,22.88156953,209.096799
17953,2012,2,88.08550138,25.1370515,209.096799
17955,2012,2,88.2258761,24.16692834,209.096799
17956,2012,2,88.51936867,23.48080113,209.096799
70074,2012,1,76.7834,30.7418,209.096799
70080,2012,1,79.773631,11.919336,209.096799
70159,2012,2,77.42237624,12.88739288,209.096799
70162,2012,2,75.93132825,14.35150194,209.096799
70183,2012,2,72.8779321,19.14730218,209.096799
70245,2012,2,78.19,10.88,209.096799
70254,2012,2,78.99814839,12.80063793,209.096799
70292,2012,2,88.35233764,22.55172959,209.096799
70293,2012,2,88.77953262,22.46880331,209.096799
70294,2012,2,88.41605964,22.11431157,209.096799
70296,2012,2,87.26240712,22.41042294,209.096799
1489,2013,1,77.2119,28.6713,209.096799
1507,2013,1,88.5058,27.7418,209.096799
17553,2013,2,78.46413088,17.38562032,209.096799
17615,2013,2,85.58333,25.25,209.096799
17628,2013,2,84.75,25.91667,209.096799
17633,2013,2,77.10897949,28.64651881,209.096799
17686,2013,2,75.14,15.37,209.096799
17702,2013,2,76.66666,9.66667,209.096799
70074,2013,1,76.7834,30.7418,209.096799
70232,2013,2,75.43,29.94,209.096799
70242,2013,2,80.23495204,13.04808626,209.096799
70269,2013,2,79.86773,26.34745,209.096799
70292,2013,2,88.35233764,22.55172959,209.096799
1489,2014,1,77.2119,28.6713,209.096799
17686,2014,2,75.14,15.37,209.096799
17868,2014,2,78.24,12.13,209.096799
70159,2014,2,77.42237624,12.88739288,209.096799
17869,2015,2,77.94803,9.59274,209.096799
14993,2007,2,25.23542438,0.478018551,189.9247415
1006365,1982,1,-103.912946,19.141064,173.5725793
1006357,1983,1,-99.074979,18.742994,173.5725793
1006365,1983,1,-103.912946,19.141064,173.5725793
1009278,1983,2,-104.274006,19.14921812,173.5725793
1006365,1984,1,-103.912946,19.141064,173.5725793
1009278,1984,2,-104.274006,19.14921812,173.5725793
1010130,1984,2,-105.3318968,21.86000638,173.5725793
1009004,1995,2,-100.2057728,25.67263174,173.5725793
1009004,1996,2,-100.2057728,25.67263174,173.5725793
1006365,1997,1,-103.912946,19.141064,173.5725793
1009278,1997,2,-104.274006,19.14921812,173.5725793
1006357,1998,1,-99.074979,18.742994,173.5725793
1006357,1999,1,-99.074979,18.742994,173.5725793
1009011,1999,2,-99.52452214,24.85201257,173.5725793
1006357,2000,1,-99.074979,18.742994,173.5725793
1010328,2000,2,-96.09053751,18.03408891,173.5725793
1006357,2001,1,-99.074979,18.742994,173.5725793
1010328,2001,2,-96.09053751,18.03408891,173.5725793
1006357,2002,1,-99.074979,18.742994,173.5725793
1006365,2002,1,-103.912946,19.141064,173.5725793
1009852,2002,2,-103.4948483,20.7942482,173.5725793
1006357,2003,1,-99.074979,18.742994,173.5725793
1010108,2003,2,-99.0508699,18.86948137,173.5725793
1010110,2003,2,-99.20674078,18.65471802,173.5725793
1011198,2004,2,-96.56567331,19.30135525,173.5725793
1010933,2005,2,-110.2355081,30.98847231,173.5725793
1010940,2005,2,-109.68333,27.01593594,173.5725793
1009011,2006,2,-99.52452214,24.85201257,173.5725793
1009130,2006,2,-95.38671029,16.22500316,173.5725793
1010328,2006,2,-96.09053751,18.03408891,173.5725793
1010933,2006,2,-110.2355081,30.98847231,173.5725793
1011325,2006,2,-89.6395318,20.98410877,173.5725793
1009268,2007,2,-103.2493686,25.1740857,173.5725793
1009568,2007,2,-99.71442941,16.95766777,173.5725793
1009799,2007,2,-105.1490373,20.69809874,173.5725793
1010847,2007,2,-87.04732257,21.01159322,173.5725793
1011325,2007,2,-89.6395318,20.98410877,173.5725793
1011325,2008,2,-89.6395318,20.98410877,173.5725793
1006357,2009,1,-99.074979,18.742994,173.5725793
1006365,2009,1,-103.912946,19.141064,173.5725793
1009676,2009,2,-98.4514559,21.1272229,173.5725793
1006351,2010,1,-99.139702,19.278116,173.5725793
1006357,2010,1,-98.981166,18.955487,173.5725793
1006357,2011,1,-99.118853,18.68918,173.5725793
1008999,2011,2,-98.89412831,18.57487349,173.5725793
1010096,2011,2,-98.75236844,18.52497146,173.5725793
1011257,2011,2,-96.22243776,19.18550606,173.5725793
1006357,2012,1,-99.0088,18.7503,173.5725793
1006365,2012,1,-103.9,19.1,173.5725793
1009194,2012,2,-99.15161,23.72501,173.5725793
1011257,2012,2,-96.22243776,19.18550606,173.5725793
1006345,2013,1,-102.3,21.8833,173.5725793
1006357,2013,1,-99.0088,18.7503,173.5725793
1006365,2013,1,-103.9,19.1,173.5725793
1009184,2013,2,-110.26149,27.37337,173.5725793
1009188,2013,2,-98.98898,24.40291,173.5725793
1009204,2013,2,-102.71666,21.85,173.5725793
1009272,2013,2,-103.98357,18.95554,173.5725793
1009563,2013,2,-101.25288,20.40994,173.5725793
1010161,2013,2,-96.52819,18.48357,173.5725793
1010666,2013,2,-98.27627,18.23423,173.5725793
1010764,2013,2,-98.30763,18.36169,173.5725793
1010965,2013,2,-92.88674,17.98633,173.5725793
1011078,2013,2,-96.8812,18.85706,173.5725793
1011181,2013,2,-96.7384,18.72043,173.5725793
1011189,2013,2,-96.68174,18.95015,173.5725793
1006345,2014,1,-102.3,21.8833,173.5725793
1006357,2014,1,-99.0088,18.7503,173.5725793
1006365,2014,1,-103.9,19.1,173.5725793
1009194,2014,2,-99.15161,23.72501,173.5725793
1009508,2014,2,-105.75,24.2,173.5725793
1009618,2014,2,-99.17546,17.34451,173.5725793
1010098,2014,2,-99.44875,18.73438,173.5725793
1010617,2014,2,-97.12263,18.42494,173.5725793
1010666,2014,2,-98.27627,18.23423,173.5725793
1010762,2014,2,-98.3069,18.06956,173.5725793
1010910,2014,2,-107.77442,25.32192,173.5725793
1011078,2014,2,-96.8812,18.85706,173.5725793
1011132,2014,2,-96.98906,18.90448,173.5725793
1011189,2014,2,-96.68174,18.95015,173.5725793
1011281,2014,2,-88.6698,21.22372,173.5725793
1011401,2014,2,-102.99804,22.68668,173.5725793
1011425,2014,2,-102.9375,21.90918,173.5725793
1013522,1968,2,105.2807083,-4.858707186,153.998219
1013676,1968,1,106.829966,-6.19261,153.998219
1013522,1969,2,105.2807083,-4.858707186,153.998219
1013676,1969,1,106.829966,-6.19261,153.998219
1013522,1970,2,105.2807083,-4.858707186,153.998219
1013676,1970,1,106.829966,-6.19261,153.998219
1013522,1971,2,105.2807083,-4.858707186,153.998219
1013676,1971,1,106.829966,-6.19261,153.998219
1013522,1972,2,105.2807083,-4.858707186,153.998219
1013676,1972,1,106.829966,-6.19261,153.998219
1013337,1973,2,110.3853747,-7.022756695,153.998219
1013522,1973,2,105.2807083,-4.858707186,153.998219
1013676,1973,1,106.829966,-6.19261,153.998219
1013522,1974,2,105.2807083,-4.858707186,153.998219
1013676,1974,1,106.829966,-6.19261,153.998219
1013505,1975,2,110.3741429,-7.802933123,153.998219
1013522,1975,2,105.2807083,-4.858707186,153.998219
1013676,1975,1,106.829966,-6.19261,153.998219
1013505,1976,2,110.3741429,-7.802933123,153.998219
1013522,1976,2,105.2807083,-4.858707186,153.998219
1013676,1976,1,106.829966,-6.19261,153.998219
1013505,1977,2,110.3741429,-7.802933123,153.998219
1013522,1977,2,105.2807083,-4.858707186,153.998219
1013676,1977,1,106.829966,-6.19261,153.998219
1013522,1978,2,105.2807083,-4.858707186,153.998219
1013676,1978,1,106.829966,-6.19261,153.998219
1013522,1979,2,105.2807083,-4.858707186,153.998219
1013676,1979,1,106.829966,-6.19261,153.998219
1013522,1980,2,105.2807083,-4.858707186,153.998219
1013676,1980,1,106.829966,-6.19261,153.998219
1013522,1981,2,105.2807083,-4.858707186,153.998219
1013676,1981,1,106.829966,-6.19261,153.998219
1013522,1982,2,105.2807083,-4.858707186,153.998219
1013676,1982,1,106.829966,-6.19261,153.998219
1013522,1983,2,105.2807083,-4.858707186,153.998219
1013676,1983,1,106.829966,-6.19261,153.998219
1013522,1984,2,105.2807083,-4.858707186,153.998219
1013676,1984,1,106.829966,-6.19261,153.998219
1013522,1985,2,105.2807083,-4.858707186,153.998219
1013676,1985,1,106.829966,-6.19261,153.998219
1013522,1986,2,105.2807083,-4.858707186,153.998219
1013676,1986,1,106.829966,-6.19261,153.998219
1013522,1987,2,105.2807083,-4.858707186,153.998219
1013676,1987,1,106.829966,-6.19261,153.998219
1013323,1988,2,106.8352644,-6.181549516,153.998219
1013477,1988,2,119.4543083,-5.144140479,153.998219
1013522,1988,2,105.2807083,-4.858707186,153.998219
1013676,1988,1,106.845599,-6.208763,153.998219
1013477,1989,2,119.4543083,-5.144140479,153.998219
1013522,1989,2,105.2807083,-4.858707186,153.998219
1013676,1989,1,106.829966,-6.19261,153.998219
1013477,1990,2,119.4543083,-5.144140479,153.998219
1013522,1990,2,105.2807083,-4.858707186,153.998219
1013676,1990,1,106.829966,-6.19261,153.998219
1013477,1991,2,119.4543083,-5.144140479,153.998219
1013522,1991,2,105.2807083,-4.858707186,153.998219
1013676,1991,1,106.829966,-6.19261,153.998219
1013477,1992,2,119.4543083,-5.144140479,153.998219
1013522,1992,2,105.2807083,-4.858707186,153.998219
1013676,1992,1,106.829966,-6.19261,153.998219
1013477,1993,2,119.4543083,-5.144140479,153.998219
1013522,1993,2,105.2807083,-4.858707186,153.998219
1013676,1993,1,106.829966,-6.19261,153.998219
1013460,1994,2,107.6350254,-6.92437905,153.998219
1013477,1994,2,119.4543083,-5.144140479,153.998219
1013522,1994,2,105.2807083,-4.858707186,153.998219
1013676,1994,1,106.829966,-6.19261,153.998219
1013337,1995,2,110.3853747,-7.022756695,153.998219
1013402,1995,2,108.5487745,-6.741770646,153.998219
1013460,1995,2,107.6350254,-6.92437905,153.998219
1013477,1995,2,119.4543083,-5.144140479,153.998219
1013505,1995,2,110.3741429,-7.802933123,153.998219
1013522,1995,2,105.2807083,-4.858707186,153.998219
1013676,1995,1,106.829966,-6.19261,153.998219
1013337,1996,2,110.3853747,-7.022756695,153.998219
1013402,1996,2,108.5487745,-6.741770646,153.998219
1013460,1996,2,107.6350254,-6.92437905,153.998219
1013477,1996,2,119.4543083,-5.144140479,153.998219
1013505,1996,2,110.3741429,-7.802933123,153.998219
1013522,1996,2,105.2807083,-4.858707186,153.998219
1013402,1997,2,108.5487745,-6.741770646,153.998219
1013460,1997,2,107.6350254,-6.92437905,153.998219
1013477,1997,2,119.4543083,-5.144140479,153.998219
1013337,1998,2,110.3853747,-7.022756695,153.998219
1013402,1998,2,108.5487745,-6.741770646,153.998219
1013460,1998,2,107.6350254,-6.92437905,153.998219
1013477,1998,2,119.4543083,-5.144140479,153.998219
1013676,1998,1,106.829966,-6.19261,153.998219
1013339,1999,2,112.7116136,-7.275464643,153.998219
1013477,1999,2,119.4543083,-5.144140479,153.998219
1013676,1999,1,106.829966,-6.19261,153.998219
1013339,2000,2,112.7116136,-7.275464643,153.998219
1013457,2000,2,116.8789752,-1.16306304,153.998219
1013460,2000,2,107.6350254,-6.92437905,153.998219
1013477,2000,2,119.4543083,-5.144140479,153.998219
1013676,2000,1,106.829966,-6.19261,153.998219
1013322,2001,2,106.7456665,-6.164570526,153.998219
1013323,2001,2,106.8352644,-6.181549516,153.998219
1013324,2001,2,106.8086979,-6.272487699,153.998219
1013325,2001,2,106.9023202,-6.255201556,153.998219
1013326,2001,2,106.7456665,-6.164570526,153.998219
1013337,2001,2,110.3853747,-7.022756695,153.998219
1013460,2001,2,107.6350254,-6.92437905,153.998219
1013477,2001,2,119.4543083,-5.144140479,153.998219
1013590,2001,2,109.4686892,-0.254651498,153.998219
1013606,2001,2,110.4766132,-7.271067432,153.998219
1013676,2001,1,106.845599,-6.208763,153.998219
1013322,2002,2,106.7456665,-6.164570526,153.998219
1013323,2002,2,106.8352644,-6.181549516,153.998219
1013324,2002,2,106.8086979,-6.272487699,153.998219
1013325,2002,2,106.9023202,-6.255201556,153.998219
1013326,2002,2,106.7456665,-6.164570526,153.998219
1013337,2002,2,110.3853747,-7.022756695,153.998219
1013340,2002,2,96.10152502,4.500244334,153.998219
1013346,2002,2,97.72643486,4.52770468,153.998219
1013460,2002,2,107.6350254,-6.92437905,153.998219
1013477,2002,2,119.4543083,-5.144140479,153.998219
1013505,2002,2,110.3741429,-7.802933123,153.998219
1013590,2002,2,109.4686892,-0.254651498,153.998219
1013606,2002,2,110.4766132,-7.271067432,153.998219
1013676,2002,1,106.845599,-6.208763,153.998219
1013320,2003,2,106.8128524,-6.397223685,153.998219
1013322,2003,2,106.7456665,-6.164570526,153.998219
1013323,2003,2,106.8352644,-6.181549516,153.998219
1013324,2003,2,106.8086979,-6.272487699,153.998219
1013325,2003,2,106.9023202,-6.255201556,153.998219
1013326,2003,2,106.7456665,-6.164570526,153.998219
1013337,2003,2,110.3853747,-7.022756695,153.998219
1013340,2003,2,96.10152502,4.500244334,153.998219
1013346,2003,2,97.72643486,4.52770468,153.998219
1013391,2003,2,108.9289491,-7.06041403,153.998219
1013402,2003,2,108.5487745,-6.741770646,153.998219
1013428,2003,2,108.1675061,-6.448615015,153.998219
1013460,2003,2,107.6350254,-6.92437905,153.998219
1013477,2003,2,119.4543083,-5.144140479,153.998219
1013505,2003,2,110.3741429,-7.802933123,153.998219
1013540,2003,2,108.2586353,-6.815988543,153.998219
1013606,2003,2,110.4766132,-7.271067432,153.998219
1013623,2003,2,107.733434,-6.482044586,153.998219
1013676,2003,1,106.845599,-6.208763,153.998219
1013322,2004,2,106.7456665,-6.164570526,153.998219
1013323,2004,2,106.8352644,-6.181549516,153.998219
1013324,2004,2,106.8086979,-6.272487699,153.998219
1013325,2004,2,106.9023202,-6.255201556,153.998219
1013326,2004,2,106.7456665,-6.164570526,153.998219
1013340,2004,2,96.10152502,4.500244334,153.998219
1013346,2004,2,97.72643486,4.52770468,153.998219
1013457,2004,2,116.8789752,-1.16306304,153.998219
1013460,2004,2,107.6350254,-6.92437905,153.998219
1013469,2004,2,117.3495759,0.210389362,153.998219
1013474,2004,2,123.600758,-10.2107778,153.998219
1013477,2004,2,119.4543083,-5.144140479,153.998219
1013505,2004,2,110.3741429,-7.802933123,153.998219
1013607,2004,2,106.1558713,-6.141630628,153.998219
1013676,2004,1,106.845599,-6.208763,153.998219
1013678,2004,1,115.131878,-8.367655,153.998219
1013688,2004,1,106.109729,-6.455477,153.998219
1013322,2005,2,106.7456665,-6.164570526,153.998219
1013323,2005,2,106.8352644,-6.181549516,153.998219
1013324,2005,2,106.8086979,-6.272487699,153.998219
1013325,2005,2,106.9023202,-6.255201556,153.998219
1013326,2005,2,106.7456665,-6.164570526,153.998219
1013332,2005,2,100.4500216,-0.975897753,153.998219
1013337,2005,2,110.3853747,-7.022756695,153.998219
1013460,2005,2,107.6350254,-6.92437905,153.998219
1013477,2005,2,119.4543083,-5.144140479,153.998219
1013676,2005,1,106.845599,-6.208763,153.998219
1013678,2005,1,115.131878,-8.367655,153.998219
1013322,2006,2,106.7456665,-6.164570526,153.998219
1013323,2006,2,106.8352644,-6.181549516,153.998219
1013324,2006,2,106.8086979,-6.272487699,153.998219
1013325,2006,2,106.9023202,-6.255201556,153.998219
1013326,2006,2,106.7456665,-6.164570526,153.998219
1013459,2006,2,105.2516016,-5.421955774,153.998219
1013460,2006,2,107.6350254,-6.92437905,153.998219
1013463,2006,2,106.9787665,-6.283332254,153.998219
1013505,2006,2,110.3741429,-7.802933123,153.998219
1013676,2006,1,106.845599,-6.208763,153.998219
1013322,2007,2,106.7456665,-6.164570526,153.998219
1013323,2007,2,106.8352644,-6.181549516,153.998219
1013324,2007,2,106.8086979,-6.272487699,153.998219
1013325,2007,2,106.9023202,-6.255201556,153.998219
1013326,2007,2,106.7456665,-6.164570526,153.998219
1013335,2007,2,109.6883834,-6.901402115,153.998219
1013337,2007,2,110.3853747,-7.022756695,153.998219
1013368,2007,2,109.87504,-7.018379914,153.998219
1013388,2007,2,114.0515852,-7.801609349,153.998219
1013402,2007,2,108.5487745,-6.741770646,153.998219
1013428,2007,2,108.1675061,-6.448615015,153.998219
1013460,2007,2,107.6350254,-6.92437905,153.998219
1013463,2007,2,106.9787665,-6.283332254,153.998219
1013468,2007,2,106.7975074,-6.593618509,153.998219
1013472,2007,2,115.2196818,-8.661542845,153.998219
1013482,2007,2,112.4383146,-7.469021241,153.998219
1013505,2007,2,110.3741429,-7.802933123,153.998219
1013584,2007,2,109.396113,-7.035260747,153.998219
1013632,2007,2,115.0776584,-8.428615319,153.998219
1013676,2007,1,106.845599,-6.208763,153.998219
1013688,2007,1,106.109729,-6.455477,153.998219
1013322,2008,2,106.7456665,-6.164570526,153.998219
1013323,2008,2,106.8352644,-6.181549516,153.998219
1013324,2008,2,106.8086979,-6.272487699,153.998219
1013325,2008,2,106.9023202,-6.255201556,153.998219
1013326,2008,2,106.7456665,-6.164570526,153.998219
1013339,2008,2,112.7116136,-7.275464643,153.998219
1013347,2008,2,97.15181606,5.033715404,153.998219
1013351,2008,2,115.1871913,-8.582385606,153.998219
1013362,2008,2,109.1764131,-7.452841767,153.998219
1013457,2008,2,116.8789752,-1.16306304,153.998219
1013460,2008,2,107.6350254,-6.92437905,153.998219
1013500,2008,2,99.78159138,2.941778136,153.998219
1013505,2008,2,110.3741429,-7.802933123,153.998219
1013591,2008,2,120.9022636,-1.431358482,153.998219
1013625,2008,2,110.8324822,-7.686655271,153.998219
1013676,2008,1,106.845599,-6.208763,153.998219
1013678,2008,1,115.131878,-8.367655,153.998219
1013322,2009,2,106.7456665,-6.164570526,153.998219
1013323,2009,2,106.8352644,-6.181549516,153.998219
1013324,2009,2,106.8086979,-6.272487699,153.998219
1013325,2009,2,106.9023202,-6.255201556,153.998219
1013326,2009,2,106.7456665,-6.164570526,153.998219
1013339,2009,2,112.7116136,-7.275464643,153.998219
1013389,2009,2,120.1250291,-4.697666442,153.998219
1013412,2009,2,107.7847111,-7.357281088,153.998219
1013460,2009,2,107.6350254,-6.92437905,153.998219
1013547,2009,2,119.4200999,-2.100059554,153.998219
1013572,2009,2,111.1770454,-8.126795843,153.998219
1013595,2009,2,107.4498532,-6.592241647,153.998219
1013623,2009,2,107.733434,-6.482044586,153.998219
1013629,2009,2,107.9822255,-6.824520079,153.998219
1013676,2009,1,106.845599,-6.208763,153.998219
1013688,2009,1,106.109729,-6.455477,153.998219
1013322,2010,2,106.7456665,-6.164570526,153.998219
1013323,2010,2,106.8352644,-6.181549516,153.998219
1013324,2010,2,106.8086979,-6.272487699,153.998219
1013325,2010,2,106.9023202,-6.255201556,153.998219
1013326,2010,2,106.7456665,-6.164570526,153.998219
1013339,2010,2,112.7116136,-7.275464643,153.998219
1013676,2010,1,106.845599,-6.208763,153.998219
1013678,2010,1,115.148282,-8.347377,153.998219
1013460,2011,2,107.6350254,-6.92437905,153.998219
1013676,2011,1,106.845599,-6.208763,153.998219
1013678,2011,1,115.148282,-8.347377,153.998219
1013337,2012,2,110.3853747,-7.022756695,153.998219
1013460,2012,2,107.6350254,-6.92437905,153.998219
1013492,2012,2,110.4978294,-7.339042295,153.998219
1013606,2012,2,110.4766132,-7.271067432,153.998219
1013669,2012,1,110.36444,-7.80139,153.998219
1013676,2012,1,106.845599,-6.208763,153.998219
1013678,2012,1,115.24861,-8.42306,153.998219
1013327,2013,2,103.61667,-1.6,153.998219
1013389,2013,2,120.16667,-4.75,153.998219
1013417,2013,2,110.9691,-7.1074,153.998219
1013453,2013,2,121.43318,-3.68156,153.998219
1013669,2013,1,110.370714,-7.797591,153.998219
1013676,2013,1,106.845599,-6.208763,153.998219
1013678,2013,1,115.24861,-8.42306,153.998219
1013428,2014,2,108.19194,-6.44806,153.998219
1013669,2014,1,110.36444,-7.80139,153.998219
1013676,2014,1,106.8063,-6.18619,153.998219
1013678,2014,1,115.24861,-8.42306,153.998219
1013669,2015,1,110.36444,-7.80139,153.998219
1013676,2015,1,106.8063,-6.18619,153.998219
1013678,2015,1,115.24861,-8.42306,153.998219
65470,2007,2,22.57418,11.34700334,107.1353108
1011936,1990,2,-77.15104671,-5.865995587,106.1338837
1011904,2000,2,-80.43101532,-3.807088562,106.1338837
1011904,2001,2,-80.43101532,-3.807088562,106.1338837
1011985,2001,2,-80.63614323,-4.580570434,106.1338837
1011904,2002,2,-80.43101532,-3.807088562,106.1338837
1011904,2003,2,-80.43101532,-3.807088562,106.1338837
1011985,2003,2,-80.63614323,-4.580570434,106.1338837
1011904,2004,2,-80.43101532,-3.807088562,106.1338837
1011804,2005,2,-80.40269404,-5.21440157,106.1338837
1011849,2005,2,-76.90528168,-12.02451701,106.1338837
1011904,2005,2,-80.43101532,-3.807088562,106.1338837
1011804,2006,2,-80.40269404,-5.21440157,106.1338837
1011904,2006,2,-80.43101532,-3.807088562,106.1338837
1011804,2007,2,-80.40269404,-5.21440157,106.1338837
1011904,2007,2,-80.43101532,-3.807088562,106.1338837
1011804,2008,2,-80.40269404,-5.21440157,106.1338837
1011825,2008,2,-76.89439725,-6.766786949,106.1338837
1011904,2008,2,-80.43101532,-3.807088562,106.1338837
1011905,2008,2,-75.130529,-11.02651044,106.1338837
1011985,2008,2,-80.63614323,-4.580570434,106.1338837
1011991,2008,2,-78.83928538,-6.174039022,106.1338837
1012327,2008,1,-80.546305,-3.859298,106.1338837
1011804,2009,2,-80.40269404,-5.21440157,106.1338837
1011904,2009,2,-80.43101532,-3.807088562,106.1338837
1011804,2010,2,-80.40269404,-5.21440157,106.1338837
1011904,2010,2,-80.43101532,-3.807088562,106.1338837
1011905,2012,2,-75.31667,-11.05,106.1338837
1011917,2012,2,-81.08333,-4.41667,106.1338837
1011936,2012,2,-77.25,-5.75,106.1338837
1011948,2012,2,-70.25,-13.83333,106.1338837
1011905,2013,2,-75.31667,-11.05,106.1338837
1011917,2013,2,-81.08333,-4.41667,106.1338837
1012052,2013,2,-79,-5.08333,106.1338837
1012327,2013,1,-80.5,-3.83333,106.1338837
1011905,2014,2,-75.31667,-11.05,106.1338837
1011948,2014,2,-70.25,-13.83333,106.1338837
1012327,2014,1,-80.5,-3.83333,106.1338837
408,2013,1,13.333,-8.833,103.8144039
4299,2013,2,13.26766528,-8.836440061,103.8144039
4299,2014,2,13.26766528,-8.836440061,103.8144039
937,1978,1,-74.903587,10.719872,92.80204078
14214,1992,2,-73.13276826,7.137174274,92.80204078
13811,1997,2,-75.82181996,8.882077323,92.80204078
13827,1997,2,-75.43282654,8.785248913,92.80204078
14214,1998,2,-73.13276826,7.137174274,92.80204078
14214,1999,2,-73.13276826,7.137174274,92.80204078
14214,2000,2,-73.13276826,7.137174274,92.80204078
14214,2001,2,-73.13276826,7.137174274,92.80204078
14374,2001,2,-76.59957529,3.399814403,92.80204078
958,2002,1,-75.690184,4.478227,92.80204078
14214,2002,2,-73.13276826,7.137174274,92.80204078
14365,2002,2,-76.14318,4.113759228,92.80204078
14369,2002,2,-77.07416581,3.585657049,92.80204078
14374,2002,2,-76.59957529,3.399814403,92.80204078
14392,2002,2,-76.25220141,3.553941635,92.80204078
14006,2003,2,-75.71546122,2.535246773,92.80204078
14214,2003,2,-73.13276826,7.137174274,92.80204078
14266,2003,2,-73.0237963,6.955370314,92.80204078
14365,2003,2,-76.14318,4.113759228,92.80204078
14369,2003,2,-77.07416581,3.585657049,92.80204078
14374,2003,2,-76.59957529,3.399814403,92.80204078
14392,2003,2,-76.25220141,3.553941635,92.80204078
13849,2004,2,-73.95722207,4.387078052,92.80204078
14147,2004,2,-72.86755171,7.941952158,92.80204078
14214,2004,2,-73.13276826,7.137174274,92.80204078
14365,2004,2,-76.14318,4.113759228,92.80204078
